'18066','"2024-12-05T14:19:33.979Z"','"5"','5','20910','5505','1650','1200','504.36','490.33','343.2'
'18066','"2024-12-05T14:20:14.202Z"','"5"','5','19145','5949','1200','343.2','320.35','300','300'
'17697','"2024-12-05T14:20:57.609Z"','"10"','10','36787','6428','603.87','602.23','587.32','584.31','554.79'
'18119','"2024-12-05T14:21:41.216Z"','"2"','2','13827','5596','656.98','406.42','361.26','238.68','214.03'
'18134','"2024-12-05T14:22:46.497Z"','"CoinFlip"','8','41197','8784','1712.24','1470.99','675','630','480.53'
'18134','"2024-12-05T14:23:31.132Z"','"5"','5','18667','6329','477.37','370.98','320.35','300','300'
'18134','"2024-12-05T14:24:59.419Z"','"2"','2','12783','5540','320.35','285.37','214.03','202.88','168.44'
'18556','"2024-12-05T14:26:44.639Z"','"CashHunt"','500','378585','8734','20593.86','6375','5020','4258.34','3389.27'
'19975','"2024-12-05T14:27:29.690Z"','"2"','2','11364','5499','285.37','195','185.29','164.25','150'
'19975(lastValue)','"2024-12-05T14:28:09.929Z"','"1"','1','6808','4221','218.99','200','188.19','162.94','157.46'
'18910','"2024-12-05T14:29:20.117Z"','"CoinFlip"','8','42089','8984','2250','1712.24','1470.99','1231.84','540'
'18910','"2024-12-05T14:30:02.424Z"','"1"','1','6594','4566','600','154.67','122.2','100','98.18'
'19746(lastValue)','"2024-12-05T14:31:16.710Z"','"CoinFlip"','20','95756','8847','5250','3995.22','3432.31','2537.15','1575'
'20476','"2024-12-05T14:31:56.692Z"','"2"','2','14070','6648','388.36','225','190.95','181.23','168.44'
'20476','"2024-12-05T14:32:41.883Z"','"2"','2','15883','6774','1553.7','362.45','271.84','225','210'
'20474','"2024-12-05T14:33:26.089Z"','"10"','10','50287','7984','2092.73','1328.99','1204.47','1100','784.77'
'20474','"2024-12-05T14:34:11.452Z"','"1"','1','6713','5014','373.66','140','104.72','100','100'
'20474','"2024-12-05T14:35:33.808Z"','"5"','5','26037','7435','1313.96','810','695.79','600','434.94'
'20474','"2024-12-05T14:36:42.318Z"','"CoinFlip"','3','20583','10329','1141.49','760.99','653.77','437.99','300'
'20377','"2024-12-05T14:37:23.673Z"','"1"','1','5577','4400','373.66','270.17','159.12','108.36','104.72'
'20377(lastValue)','"2024-12-05T14:38:03.723Z"','"1"','1','5898','4468','373.66','209.44','159.12','86.6','82.74'
'19298','"2024-12-05T14:39:41.287Z"','"CashHunt"','100','94059','9160','4946.46','3709.84','1797.88','1423.46','1335.19'
'19290','"2024-12-05T14:40:25.382Z"','"1"','2','7569','4224','287.43','238.68','143.21','106.49','75'
'19098','"2024-12-05T14:41:09.619Z"','"1"','1','6066','4627','191.62','159.12','159.12','132.9','98.07'
'19098(lastValue)','"2024-12-05T14:41:53.640Z"','"2"','2','11319','5709','428.06','336.88','238.68','171.22','144.98'
'null(lastValue)','"2024-12-05T14:42:35.845Z"','"5"','5','20592','6365','753.95','403.48','360','328.49','285.37'
'18761','"2024-12-05T14:43:17.617Z"','"10"','10','104036','7341','50328.08','4110.26','2354.32','1831.14','1235.24'
'19175','"2024-12-05T14:47:07.577Z"','"Pachinko"','10','74827','12080','1993.15','1797.88','1644.11','1569.55','1375'
'21981','"2024-12-05T14:47:47.890Z"','"1"','1','9855','5464','2000','325.88','235.82','201.74','190.25'
'21981(lastValue)','"2024-12-05T14:48:28.998Z"','"1"','1','9497','5507','2000','235.37','181.4','129.21','119.52'
'null(lastValue)','"2024-12-05T14:49:12.720Z"','"1"','1','8693','5168','2000','235.37','168.12','119.52','109.5'
'21098','"2024-12-05T14:49:54.917Z"','"5"','5','26155','7089','4500','716.05','656.98','570.75','501.42'
'21098','"2024-12-05T14:50:32.702Z"','"5"','5','26905','7397','4500','1347.54','656.98','245.16','238.68'
'null(lastValue)','"2024-12-05T14:51:14.485Z"','"2"','2','20247','6581','3000','1061.59','713.43','695.79','673.77'
'20539','"2024-12-05T14:51:56.243Z"','"10"','10','54300','7566','5500','1505.58','1100','1046.37','875.18'
'20708','"2024-12-05T14:52:42.123Z"','"2"','2','14894','6394','3000','713.43','238.68','179.28','168.44'
'20839','"2024-12-05T14:54:15.339Z"','"CashHunt"','100','98638','11250','1797.88','1623.13','1375.12','1375','1084.42'
'21404','"2024-12-05T14:54:55.561Z"','"5"','20','101978','8217','15750','2506.19','1782.06','1253.09','1149.72'
'21404','"2024-12-05T14:56:33.842Z"','"CrazyBonus"','25','110291','12518','1797.88','1702.52','1236.61','1100','1054.45'
'21404','"2024-12-05T14:57:18.550Z"','"2"','2','18561','7767','3000','1345.18','695.79','214.03','195'
'21404','"2024-12-05T14:57:59.648Z"','"10"','10','62248','10109','5500','1328.99','1100','752.79','671.14'
'23345','"2024-12-05T14:58:44.106Z"','"1"','1','11027','5827','2000','463.86','273.74','181.4','162.94'
'23410','"2024-12-05T14:59:26.195Z"','"1"','1','10313','6017','2000','273.74','224.59','215.61','154.02'
'23410','"2024-12-05T15:00:07.620Z"','"2"','2','20305','7412','3000','1793.57','713.43','642.09','451.67'
'23410(lastValue)','"2024-12-05T15:00:44.785Z"','"1"','1','8822','4966','2000','273.74','270.37','201.74','141.49'
'null(lastValue)','"2024-12-05T15:01:29.387Z"','"10"','10','79774','8714','20927.33','5500','1644.11','1328.99','720.3'
'null(lastValue)','"2024-12-05T15:02:10.326Z"','"2"','2','34786','6958','11414.91','3000','2451.65','1793.57','724.9'
'21753','"2024-12-05T15:02:55.120Z"','"1"','1','9323','5075','2000','653.77','224.47','174.61','147.82'
'21629','"2024-12-05T15:03:37.634Z"','"5"','5','51233','8522','17122.36','4500','1793.57','1313.96','597.95'
'21629','"2024-12-05T15:04:19.259Z"','"1"','1','8463','4602','2000','653.77','277.36','166.88','133.84'
'21221','"2024-12-05T15:05:00.877Z"','"2"','2','35886','6099','11414.91','4903.3','3000','1793.57','713.43'
'20278','"2024-12-05T15:05:43.998Z"','"2"','2','33674','5925','11414.91','4903.3','3000','713.43','492.74'
'20278','"2024-12-05T15:07:06.340Z"','"1"','1','5071','4223','218.99','168.35','120.82','100','100'
'20278','"2024-12-05T15:07:49.983Z"','"1"','1','7488','4191','2000','184','168.35','126.44','120.82'
'20278','"2024-12-05T15:08:32.269Z"','"1"','1','7679','3920','2000','273.74','200','168.35','120.82'
'20278(lastValue)','"2024-12-05T15:09:10.825Z"','"1"','1','7305','3694','2000','200','134.49','120.82','100'
'18036','"2024-12-05T15:09:54.727Z"','"1"','1','8421','3616','2000','795.62','268.99','200','165.08'
'18036(lastValue)','"2024-12-05T15:10:37.919Z"','"10"','10','62701','5690','20927.33','5500','1328.99','1082.52','602.23'
'null(lastValue)','"2024-12-05T15:11:20.350Z"','"2"','2','36786','5019','11414.91','9806.6','3000','574.86','465'
'18093','"2024-12-05T15:12:02.037Z"','"1"','1','6935','3223','2000','596.76','200','198.69','103.43'
'18093','"2024-12-05T15:12:45.593Z"','"5"','5','43943','5489','17122.36','4500','2853.73','450','362.45'
'18101','"2024-12-05T15:13:30.056Z"','"10"','20','129995','5807','39952.17','10500','9988.04','5074.31','1681.86'
'18798','"2024-12-05T15:15:05.972Z"','"CashHunt"','100','109711','9306','5231.83','5100','3804.97','1378.89','1375'
'19658','"2024-12-05T15:15:43.907Z"','"1"','1','5151','4182','218.99','163.44','100','79.56','68.6'
'19658','"2024-12-05T15:16:27.026Z"','"1"','1','7281','4288','2000','218.99','114.33','112.29','79.56'
'19658','"2024-12-05T15:18:34.389Z"','"2"','2','25455','5319','9806.6','3000','673.77','648','334.16'
'19658','"2024-12-05T15:19:17.471Z"','"1"','5','14456','3572','1347.54','671.75','411.58','304.17','300'
'18080','"2024-12-05T15:20:01.795Z"','"1"','1','15501','4112','8172.17','2000','449.18','241.63','138.82'
'19576','"2024-12-05T15:22:00.954Z"','"Pachinko"','14','73336','9025','1875','1684.42','1358.97','825','821.23'
'null(lastValue)','"2024-12-05T15:23:52.484Z"','"CrazyBonus"','150','459115','11055','16956.49','13680.27','7906.42','5613.57','5285'
'24413','"2024-12-05T15:25:57.767Z"','"CrazyBonus"','200','447652','10997','20100','18210.16','10524.44','9855.63','7512.3'
'24542','"2024-12-05T15:26:42.429Z"','"2"','2','18138','7249','3000','673.77','275.87','269.51','224.2'
'24542','"2024-12-05T15:27:29.605Z"','"2"','2','18397','7530','3000','673.77','280.25','271.79','196.45'
'24542','"2024-12-05T15:28:56.457Z"','"5"','5','26500','7570','4500','450','330','314.16','259.8'
'24542','"2024-12-05T15:29:41.404Z"','"1"','1','9411','5221','2000','597.86','194.36','122.68','120'
'24542(lastValue)','"2024-12-05T15:30:25.708Z"','"10"','40','231318','8335','20500','4828.86','4510','3900.09','3262.03'
'null(lastValue)','"2024-12-05T15:31:07.807Z"','"2"','2','18772','6833','3000','1409.57','574.86','428.06','392.34'
'22169','"2024-12-05T15:31:54.421Z"','"1"','2','15371','5494','3000','896.78','490.33','328.49','300'
'22211','"2024-12-05T15:32:37.613Z"','"1"','1','9998','5745','2000','597.86','224.59','190.25','140'
'21770','"2024-12-05T15:33:17.220Z"','"10"','30','147052','8052','15500','7372.13','2466.41','1623.17','1550'
'21596','"2024-12-05T15:33:59.952Z"','"1"','1','9361','5403','2000','800.29','373.66','101.39','79.56'
'21596','"2024-12-05T15:34:40.459Z"','"1"','1','10267','5754','2000','628.8','560.49','250','140'
'21812','"2024-12-05T15:35:48.479Z"','"CoinFlip"','15','93211','11655','4000','3424.47','2989.28','1751.95','960'
'22419(lastValue)','"2024-12-05T15:37:19.791Z"','"CashHunt"','500','106486','12705','4094.26','1993.02','1687.79','1242.17','1166.14'
'null(lastValue)','"2024-12-05T15:38:02.341Z"','"5"','10','67065','9753','8250','4185.47','1204.47','1100','866.01'
'null(lastValue)','"2024-12-05T15:39:25.091Z"','"5"','5','35337','9549','4500','1712.24','673.77','600','477.37'
'null(lastValue)','"2024-12-05T15:40:09.837Z"','"1"','1','11207','6626','2000','373.66','224.59','190.25','187.31'
'24047','"2024-12-05T15:40:54.191Z"','"1"','2','16663','6278','3000','560.49','428.06','300','240'
'24047','"2024-12-05T15:41:36.938Z"','"5"','5','27899','8802','960.35','673.77','600','570.75','360'
'23149','"2024-12-05T15:42:19.730Z"','"1"','1','7808','5953','373.66','342.26','218.99','200','138.75'
'23149','"2024-12-05T15:43:00.324Z"','"5"','5','27835','8871','673.77','673.77','656.98','600','390'
'23235','"2024-12-05T15:44:29.232Z"','"Pachinko"','100','587499','13071','11059.18','5288.4','4803.77','3684.34','3578.21'
'23235(lastValue)','"2024-12-05T15:45:12.634Z"','"10"','10','62344','10577','1155','797.39','575.96','550','550'
'24659','"2024-12-05T15:45:56.567Z"','"1"','1','8468','6510','747.32','200','162.94','89.84','78.54'
'24659','"2024-12-05T15:46:39.261Z"','"1"','1','8568','6601','747.32','224.59','200','89.84','78.54'
'24119','"2024-12-05T15:47:21.723Z"','"2"','2','21242','8571','673.77','611.54','560.49','420','377.9'
'24119(lastValue)','"2024-12-05T15:47:57.831Z"','"2"','4','33185','8912','1401.23','1122.95','561.47','500','494.82'
'null(lastValue)','"2024-12-05T15:48:36.694Z"','"5"','5','32573','10351','896.92','750','410.94','300','285.37'
'null(lastValue)','"2024-12-05T15:49:45.845Z"','"CoinFlip"','5','38293','13653','1120.98','1087.17','377.9','318.56','304'
'null(lastValue)','"2024-12-05T15:50:29.557Z"','"10"','10','78131','12164','3986.3','2470.48','1744.01','1650','1395.21'
'null(lastValue)','"2024-12-05T15:51:07.534Z"','"1"','1','10609','7139','747.32','210','187.31','141.58','132.9'
'24705','"2024-12-05T15:52:42.580Z"','"Pachinko"','15','106154','14229','2899.13','1796.71','875.97','854.28','800'
'26091','"2024-12-05T15:53:29.439Z"','"5"','10','66214','11603','1993.15','1925','1494.86','1204.47','898.94'
'26618','"2024-12-05T15:54:09.766Z"','"5"','5','42642','11737','5707.45','1347.54','1087.17','1050','656.98'
'26682','"2024-12-05T15:54:52.524Z"','"5"','5','42707','11475','5707.45','1050','785.41','656.98','640.71'
'25565','"2024-12-05T16:02:05.489Z"','"2"','2','15424','7902','245.16','234','224.25','210.45','165'
'null(lastValue)','"2024-12-05T16:03:42.477Z"','"CashHunt"','100','124343','13157','2792.17','1785','1431.76','1396.09','1335.19'
'23933','"2024-12-05T16:04:23.530Z"','"1"','1','9329','5981','653.77','374.63','283.17','164.26','131.4'
'23933','"2024-12-05T16:05:08.598Z"','"2"','2','14939','7606','673.77','245.16','240','235.62','210.45'
'22795','"2024-12-05T16:05:49.151Z"','"5"','5','28214','8907','743.32','420.91','367.75','326.15','300'
'22795(lastValue)','"2024-12-05T16:06:30.115Z"','"1"','1','8276','5399','729.91','653.77','164.25','135.19','100'
'22355','"2024-12-05T16:07:10.398Z"','"2"','2','17205','7380','980.66','673.77','600','315.68','246'
'22355','"2024-12-05T16:07:50.119Z"','"1"','1','7464','5169','653.77','224.59','218.99','164.25','159.12'
'22230','"2024-12-05T16:08:31.185Z"','"5"','5','26436','7415','980.66','656.98','600','543.59','404.26'
'22230','"2024-12-05T16:09:10.621Z"','"5"','5','27552','8311','1141.2','656.98','600','330','328.49'
'22377','"2024-12-05T16:09:55.055Z"','"1"','1','8270','5054','653.77','437.99','213.52','200','164.25'
'22377','"2024-12-05T16:11:19.467Z"','"1"','1','6320','4764','437.99','200','95.12','89.84','67.38'
'20901','"2024-12-05T16:12:31.746Z"','"CoinFlip"','10','59236','10157','2408.93','2092.2','1993.15','1100','612.84'
'21204','"2024-12-05T16:14:31.708Z"','"1"','1','6699','4900','437.99','326.89','200','104.72','104.02'
'21204','"2024-12-05T16:15:12.847Z"','"1"','1','8436','4896','1591.23','437.99','200','179.67','123.52'
'21333','"2024-12-05T16:15:55.595Z"','"1"','1','6822','4992','327.7','224.59','200','159.12','109.5'
'21333(lastValue)','"2024-12-05T16:16:36.901Z"','"1"','1','7371','4892','817.22','449.18','200','109.5','104.72'
'19941','"2024-12-05T16:17:18.081Z"','"2"','2','13427','5628','673.77','407.69','369.96','315.68','300'
'19941(lastValue)','"2024-12-05T16:18:55.842Z"','"CashHunt"','100','96902','9600','8166.41','3043.2','2682.51','1796.71','1259.65'
'20166','"2024-12-05T16:19:40.348Z"','"2"','2','13557','5868','1193.42','489.31','453.5','294.9','210.45'
'20166(lastValue)','"2024-12-05T16:20:26.209Z"','"2"','2','13339','6563','570.75','453.5','271.1','162','157.08'
'null(lastValue)','"2024-12-05T16:21:52.307Z"','"2"','4','19851','5622','1122.95','755.84','350.76','261.8','258.09'
'null(lastValue)','"2024-12-05T16:22:35.010Z"','"1"','1','5879','4579','104.72','89.84','67.25','60','58.39'
'null(lastValue)','"2024-12-05T16:23:16.897Z"','"1"','1','6545','4273','326.89','218.99','159.12','118.09','109.5'
'null(lastValue)','"2024-12-05T16:24:01.353Z"','"2"','2','11806','5240','673.77','453.5','436.16','157.08','154.85'
'18950','"2024-12-05T16:24:43.796Z"','"1"','1','6253','3877','326.89','278.47','273.74','134.49','104.72'
'18950','"2024-12-05T16:25:25.552Z"','"10"','10','41573','5444','2470.48','1100','1054.51','1046.37','660'
'null(lastValue)','"2024-12-05T16:26:08.344Z"','"10"','20','80125','6128','4716.37','3995.22','2299.43','2100','1050'
'null(lastValue)','"2024-12-05T16:26:53.473Z"','"2"','20','85132','5460','5250','3675','1724.58','1083.98','1050'
'19745','"2024-12-05T16:27:37.585Z"','"1"','3','12888','4803','1307.55','224.59','203.68','202.19','200'
'20505','"2024-12-05T16:28:22.375Z"','"10"','10','40353','6632','2470.48','2092.73','771.66','631.99','550'
'20505','"2024-12-05T16:29:06.862Z"','"2"','2','13376','6820','525','300','190.95','168.44','157.84'
'21356','"2024-12-05T16:30:48.266Z"','"CrazyBonus"','50','151586','11604','2805','2670.38','2550','1560','1540.42'
'21356','"2024-12-05T16:32:45.190Z"','"CoinFlip"','10','60063','11370','3149.56','2989.73','550','531.59','519.61'
'23495','"2024-12-05T16:34:13.950Z"','"Pachinko"','15','110172','13171','10655.43','5798.26','1796.71','800','773.23'
'23944','"2024-12-05T16:34:56.327Z"','"1"','1','10654','6601','1521.99','224.59','200','200','198.9'
'23944','"2024-12-05T16:35:41.687Z"','"1"','1','11116','6714','1902.48','278.47','224.59','200','160'
'null(lastValue)','"2024-12-05T16:36:26.095Z"','"5"','5','34439','8758','5136.71','3435.89','579.92','300','298.97'
'null(lastValue)','"2024-12-05T16:37:08.440Z"','"5"','5','35798','9674','5136.71','3435.89','594.42','253.72','240'
'null(lastValue)','"2024-12-05T16:37:53.455Z"','"1"','3','18812','5753','4185.47','653.77','640','397.81','260.52'
'23165','"2024-12-05T16:38:35.536Z"','"2"','2','19950','8081','3424.47','906.13','342.98','271.79','269.51'
'22215','"2024-12-05T16:39:42.581Z"','"CoinFlip"','15','83886','11310','6087.95','3804.97','544','488.81','483.27'
'22215(lastValue)','"2024-12-05T16:40:21.907Z"','"2"','4','27482','8072','1625','1122.95','543.59','452.99','449.18'
'null(lastValue)','"2024-12-05T16:41:02.975Z"','"2"','2','16142','8369','975','673.77','269.51','176.67','151.6'
'22890','"2024-12-05T16:41:45.711Z"','"1"','1','9090','6970','190.26','164.25','159.12','143.74','135.9'
'22890','"2024-12-05T16:43:46.286Z"','"CoinFlip"','175','906912','11401','37669.19','24275.7','16741.86','9215.43','5280'
'23449','"2024-12-05T16:44:56.852Z"','"CoinFlip"','15','79562','11063','3043.97','3043.97','800','704','576'
'23449','"2024-12-05T16:45:39.498Z"','"2"','2','16370','8547','302.61','269.51','246.37','181.23','150'
'23733','"2024-12-05T16:46:24.126Z"','"1"','1','9782','6407','629.83','403.48','362.45','198.9','197.64'
'23018','"2024-12-05T16:47:08.254Z"','"1"','1','9522','6432','636.49','403.48','362.45','215.61','175.04'
'23681','"2024-12-05T16:47:54.159Z"','"10"','10','52814','9169','743.52','550','531.59','449.47','441.1'
'23681','"2024-12-05T16:48:37.304Z"','"2"','2','16869','8342','303.2','300','269.51','240','157.84'
'null(lastValue)','"2024-12-05T16:49:18.007Z"','"5"','5','32640','10121','475.31','384','362.45','269.51','215.61'
'null(lastValue)','"2024-12-05T16:50:02.582Z"','"1"','1','18380','6308','9512.42','400','198.9','194.99','157.46'
'24043','"2024-12-05T16:50:45.405Z"','"5"','5','50036','9528','17122.36','1347.54','1200','631.36','362.45'
'null(lastValue)','"2024-12-05T16:52:19.030Z"','"CashHunt"','100','134126','14535','5748.59','5707.45','3436.22','2100','1940.53'
'null(lastValue)','"2024-12-05T16:54:30.986Z"','"Pachinko"','20','175342','16242','9988.04','2358.19','2100','1997.61','1050'
'null(lastValue)','"2024-12-05T16:56:59.338Z"','"CrazyBonus"','100','447223','16601','45751.89','9607.55','5727.03','5050','5050'
'29225','"2024-12-05T16:57:45.406Z"','"1"','1','12061','8062','951.24','383.24','246.64','169.14','160.71'
'29225','"2024-12-05T16:58:24.381Z"','"2"','2','23873','10780','856.12','505.33','398.7','369.01','343.62'
'27750','"2024-12-05T16:59:06.532Z"','"5"','15','111934','11958','7609.94','3593.43','1751.95','1546.46','1521.99'
'null(lastValue)','"2024-12-05T17:00:14.730Z"','"CoinFlip"','5','46019','16818','2282.98','450','303.2','294.2','246.37'
'null(lastValue)','"2024-12-05T17:00:52.932Z"','"2"','2','23796','11018','1141.49','353.73','303.2','285.37','271.79'
'27702','"2024-12-05T17:01:34.377Z"','"2"','2','25537','10647','1997.61','673.77','477.37','353.73','303.2'
'27702','"2024-12-05T17:02:19.612Z"','"2"','2','25501','10854','673.77','477.37','472.37','353.73','303.2'
'27484','"2024-12-05T17:04:35.451Z"','"2"','2','22165','10357','673.77','303.2','303.2','285.37','257.36'
'27484','"2024-12-05T17:05:18.228Z"','"1"','1','12372','7793','400.99','253.72','225.19','206.86','200'
'26879','"2024-12-05T17:06:01.194Z"','"1"','1','10962','7659','253.72','206.86','200','159.12','150'
'26879','"2024-12-05T17:07:03.584Z"','"CoinFlip"','5','41832','15546','450','403.48','358.03','300','268.65'
'26764','"2024-12-05T17:07:44.493Z"','"1"','1','9327','7086','358.03','148.28','135.19','130.12','100'
'25735','"2024-12-05T17:08:27.701Z"','"1"','1','10340','7171','400','397.81','159.12','135.19','120.82'
'25267','"2024-12-05T17:09:55.760Z"','"5"','5','34202','10407','1347.54','378.82','362.45','361.34','328.49'
'null(lastValue)','"2024-12-05T17:11:19.721Z"','"Pachinko"','7','59766','15674','1902.48','898.36','400','380.5','269.51'
'25844','"2024-12-05T17:12:28.877Z"','"CoinFlip"','3','24807','14367','300','285.37','269.51','268.99','209.27'
'26205','"2024-12-05T17:13:35.412Z"','"CoinFlip"','7','45903','12460','760.99','600','380.4','350.39','314.16'
'26205','"2024-12-05T17:15:00.910Z"','"5"','5','38919','12082','1347.54','1345.18','1141.49','367.75','362.45'
'26205','"2024-12-05T17:16:01.028Z"','"CoinFlip"','5','37664','14069','896.78','856.12','450','210','202.78'
'26205','"2024-12-05T17:16:40.508Z"','"1"','1','11851','7671','561.47','449.18','437.99','428.94','168.44'
'null(lastValue)','"2024-12-05T17:17:25.827Z"','"1"','1','11030','7315','875.97','561.47','175.38','159.12','135.19'
'null(lastValue)','"2024-12-05T17:18:03.597Z"','"1"','1','9799','6835','449.18','386.24','198.9','170.95','163.44'
'null(lastValue)','"2024-12-05T17:20:43.728Z"','"2"','2','21237','8089','867','842.21','750','673.77','328.49'
'null(lastValue)','"2024-12-05T17:22:51.617Z"','"2"','2','18552','8279','750','336.88','328.49','286.42','225'
'null(lastValue)','"2024-12-05T17:24:49.890Z"','"10"','10','64737','9668','1797.88','1528.33','1100','918.94','743.52'
'null(lastValue)','"2024-12-05T17:27:34.625Z"','"1"','1','8391','5959','191.62','135.19','134.75','127.3','110.98'
'null(lastValue)','"2024-12-05T17:28:17.621Z"','"2"','2','15980','6920','750','614.52','336.88','285','238.68'
'null(lastValue)','"2024-12-05T17:32:14.425Z"','"1"','20','90400','6352','2596.89','1569.37','1532.82','1419.45','1177.03'
'null(lastValue)','"2024-12-05T17:39:00.011Z"','"10"','10','91923','12051','4125','3488.02','2200','2092.73','2092.73'
'null(lastValue)','"2024-12-05T17:45:06.982Z"','"2"','2','22472','9999','1284.18','362.45','336.88','300','269.68'
'null(lastValue)','"2024-12-05T17:45:47.088Z"','"1"','1','10668','7442','434.28','291.97','266.35','241.63','135.19'
'null(lastValue)','"2024-12-05T17:52:18.005Z"','"10"','10','75979','11220','1732.05','996.58','875.18','797.39','743.52'
'null(lastValue)','"2024-12-05T17:53:03.667Z"','"2"','2','19719','9494','336.88','231.78','224.2','196.13','190.95'
'24211','"2024-12-05T17:53:46.272Z"','"1"','1','9839','6934','336.88','218.99','168.44','163.44','135.19'
'24211(lastValue)','"2024-12-05T17:54:27.519Z"','"1"','1','9240','6512','336.88','136.87','135.19','134.49','130.83'
'null(lastValue)','"2024-12-05T17:55:06.952Z"','"1"','1','9097','6415','336.88','219.89','218.99','145.98','135.19'
'null(lastValue)','"2024-12-05T17:55:49.833Z"','"5"','5','30436','8815','707.46','471.64','398.7','336.88','328.49'
'22447(lastValue)','"2024-12-05T17:57:03.560Z"','"CoinFlip"','3','25859','12696','543.59','326.89','280.6','273.74','228'
'null(lastValue)','"2024-12-05T17:57:43.229Z"','"1"','1','7477','5883','202.13','135.19','100','94.63','93.97'
'null(lastValue)','"2024-12-05T17:58:23.963Z"','"2"','4','28068','7640','561.47','457.48','336.24','332.25','314.91'
'22010','"2024-12-05T17:59:07.055Z"','"1"','1','7866','5747','355.86','135.19','134.49','101.39','101.07'
'22010(lastValue)','"2024-12-05T17:59:48.362Z"','"2"','2','15974','7222','252.66','217.47','199.76','196.13','156.91'
'20662','"2024-12-05T18:00:26.911Z"','"1"','1','8356','5455','224.59','190.25','142.69','136.87','135.19'
'22813','"2024-12-05T18:09:38.473Z"','"2"','2','18330','7813','713.43','336.88','336.88','303.2','253.72'
'null(lastValue)','"2024-12-05T18:10:47.506Z"','"CoinFlip"','12','76618','12519','1459.83','1423.46','787.8','583.93','510.94'
'22437','"2024-12-05T18:11:30.321Z"','"1"','1','8734','6367','224.59','218.99','179.67','141.71','135.19'
'22437','"2024-12-05T18:14:19.615Z"','"CashHunt"','100','132925','13458','3800','2764.8','1616','1303.79','1289.4'
'null(lastValue)','"2024-12-05T18:15:00.490Z"','"5"','5','34867','9732','1347.54','1284.18','808.52','605.23','570.75'
'null(lastValue)','"2024-12-05T18:15:39.104Z"','"1"','1','10631','6393','1122.95','600','410.61','256.84','224.59'
'23672','"2024-12-05T18:16:53.804Z"','"CoinFlip"','10','76715','13154','10463.66','1204.47','1046.37','673.2','550'
'23672','"2024-12-05T18:17:34.321Z"','"2"','2','19934','8908','856.12','471.19','318.75','303.2','300'
'null(lastValue)','"2024-12-05T18:18:12.979Z"','"1"','1','8709','6249','1122.95','325.65','218.99','200','135.19'
'null(lastValue)','"2024-12-05T18:18:52.314Z"','"5"','5','35242','8656','5707.45','2021.3','1347.54','600','543.59'
'null(lastValue)','"2024-12-05T18:19:32.043Z"','"2"','4','32133','7810','1122.95','785.31','672.47','555.86','500'
'null(lastValue)','"2024-12-05T18:20:14.486Z"','"5"','5','32729','8981','2853.73','976.96','673.77','570.75','566.84'
'22800','"2024-12-05T18:20:55.994Z"','"10"','10','76498','10361','5231.83','2204.37','1732.03','1100','1046.37'
'22800','"2024-12-05T18:21:34.995Z"','"2"','2','22055','8090','4280.59','471.19','303.2','262.55','239.19'
'22820','"2024-12-05T18:22:13.376Z"','"2"','2','24667','7799','7134.32','471.19','404.26','303.2','262.55'
'22820','"2024-12-05T18:24:03.867Z"','"1"','1','18590','6147','6658.69','1122.95','547.48','474.77','406.37'
'22820','"2024-12-05T18:24:48.383Z"','"1"','1','17521','5787','4869.6','2245.89','547.48','310.76','280.74'
'null(lastValue)','"2024-12-05T18:26:08.791Z"','"CoinFlip"','2','15606','10626','570.75','310.2','172.46','163.1','150'
'20506','"2024-12-05T18:26:51.917Z"','"1"','1','9250','4940','1902.48','547.48','224.59','143.74','135.19'
'20506(lastValue)','"2024-12-05T18:27:30.412Z"','"1"','1','13634','4984','5707.45','547.48','224.59','143.74','106.24'
'null(lastValue)','"2024-12-05T18:28:08.685Z"','"2"','2','28055','5980','11414.91','1806.63','336.88','307.8','300'
'18822','"2024-12-05T18:29:58.870Z"','"CashHunt"','400','414930','9800','11341.76','10443.4','10100','7054.45','6711.38'
'19737','"2024-12-05T18:30:35.557Z"','"2"','2','17012','6117','1290.45','708.56','336.88','336.88','307.8'
'19737','"2024-12-05T18:31:18.927Z"','"1"','1','9759','4807','1000','860.3','547.48','380.5','218.99'
'null(lastValue)','"2024-12-05T18:32:04.508Z"','"1"','1','9368','5068','860.3','547.48','273.74','253.62','201.74'
'19661','"2024-12-05T18:32:45.067Z"','"1"','1','9331','4915','1720.6','547.48','301.12','224.59','200'
'20626','"2024-12-05T18:40:46.619Z"','"5"','5','30232','8070','1179.09','923.4','673.77','656.98','574.86'
'20749','"2024-12-05T18:42:00.667Z"','"CoinFlip"','10','68927','12105','1390.04','1235.24','1140.7','825','598.04'
'20749','"2024-12-05T18:42:42.605Z"','"1"','1','9767','5948','1000','259.02','228.82','224.59','224.59'
'20719','"2024-12-05T18:43:21.046Z"','"1"','1','7991','5674','228.82','152.5','125.77','112.29','112.29'
'20719','"2024-12-05T18:45:37.244Z"','"Pachinko"','7','60894','12867','1521.99','1263.67','898.36','836.8','800'
'20719','"2024-12-05T18:46:16.697Z"','"1"','1','7635','5271','591.28','228.82','182.68','144.86','123.52'
'20928','"2024-12-05T18:46:57.847Z"','"5"','5','27908','7485','925.8','656.98','405.56','392.89','377.9'
'null(lastValue)','"2024-12-05T18:48:38.477Z"','"CrazyBonus"','100','409419','13866','5898.87','5777.72','5390.7','4994.02','4700.15'
